player_id,season,apps,mins,goals,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,Current Team,Height,birth_date,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
367185,2022/2023,36(1),0.9086691794723109,0.40625,0.46153846153846156,0.0,0.3833333333333333,0.809,0.45871559633027514,0.32,0.6,0.05882352941176471,0.03636363636363637,0.25,0.45871559633027514,0.5128205128205129,0.32,0.4857142857142857,0.16666666666666669,0.35714285714285715,0.525,0.3778801843317972,0.2777777777777778,0.07894736842105263,Bukayo Saka,Arsenal,178cm,05-09-2001,0.8436830835117772,0.36165048543689304,0.4653061224489796,0.23938223938223926,0.9212253829321664,0.34762979683972905,0.702325581395349,0.46037735849056594,0.5496828752642707,0.4920318725099602
367185,2021/2022,36(2),0.868367642795013,0.34375,0.46153846153846156,0.0,0.43333333333333335,0.795,0.3639143730886848,0.22000000000000003,0.5,0.0,0.05454545454545454,0.2916666666666667,0.3639143730886848,0.46153846153846156,0.22000000000000003,0.4571428571428572,0.33333333333333337,0.2857142857142857,0.55,0.3214285714285714,0.22222222222222224,0.03508771929824561,Bukayo Saka,Arsenal,178cm,05-09-2001,0.8436830835117772,0.36165048543689304,0.4653061224489796,0.23938223938223926,0.9212253829321664,0.34762979683972905,0.702325581395349,0.46037735849056594,0.5496828752642707,0.4920318725099602
367185,2020/2021,30(2),0.7425340678457524,0.15625,0.07692307692307693,0.0,0.31666666666666665,0.818,0.3088685015290519,0.16,0.45,0.0,0.05454545454545454,0.375,0.3088685015290519,0.3076923076923077,0.27999999999999997,0.5714285714285714,0.4166666666666667,0.30952380952380953,0.575,0.3525345622119816,0.2777777777777778,0.03508771929824561,Bukayo Saka,Arsenal,178cm,05-09-2001,0.8436830835117772,0.36165048543689304,0.4653061224489796,0.23938223938223926,0.9212253829321664,0.34762979683972905,0.702325581395349,0.46037735849056594,0.5496828752642707,0.4920318725099602
367185,2019/2020,19(7),0.5085532038271963,0.03125,0.46153846153846156,0.0,0.08333333333333333,0.815,0.23853211009174316,0.27999999999999997,0.4,0.17647058823529413,0.03636363636363637,0.2916666666666667,0.23853211009174316,0.20512820512820515,0.24,0.31428571428571433,0.33333333333333337,0.19047619047619047,0.4,0.2995391705069125,0.08333333333333333,0.06140350877192982,Bukayo Saka,Arsenal,178cm,05-09-2001,0.8436830835117772,0.36165048543689304,0.4653061224489796,0.23938223938223926,0.9212253829321664,0.34762979683972905,0.702325581395349,0.46037735849056594,0.5496828752642707,0.4920318725099602
367185,2018/2019,0(1),0.0017396346767178893,0.0,0.0,0.0,0.0,0.0,0.07033639143730872,0.0,0.0,0.0,0.0,0.0,0.07033639143730872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bukayo Saka,Arsenal,178cm,05-09-2001,0.8436830835117772,0.36165048543689304,0.4653061224489796,0.23938223938223926,0.9212253829321664,0.34762979683972905,0.702325581395349,0.46037735849056594,0.5496828752642707,0.4920318725099602
279379,2022/2023,23(2),0.5752391997680487,0.3125,0.46153846153846156,0.0,0.5,0.809,0.4525993883792047,0.24,0.85,0.0,0.03636363636363637,0.25,0.4525993883792047,0.3076923076923077,0.36,0.6285714285714287,0.5,0.6190476190476191,0.875,0.2926267281105991,0.0,0.05263157894736842,Gabriel Jesus,Arsenal,175cm,03-04-1997,0.2826552462526767,1.0,0.5163265306122449,0.5077220077220077,0.4814004376367615,0.36117381489841993,0.7139534883720932,0.4283018867924528,0.4291754756871036,0.5139442231075697
279379,2021/2022,21(7),0.5447955929254856,0.25,0.07692307692307693,0.0,0.3833333333333333,0.848,0.4036697247706422,0.12,0.45,0.0,0.018181818181818184,0.2916666666666667,0.4036697247706422,0.358974358974359,0.32,0.2571428571428572,0.33333333333333337,0.23809523809523808,0.6,0.30414746543778803,0.02777777777777778,0.03508771929824561,Gabriel Jesus,Arsenal,175cm,03-04-1997,0.2826552462526767,1.0,0.5163265306122449,0.5077220077220077,0.4814004376367615,0.36117381489841993,0.7139534883720932,0.4283018867924528,0.4291754756871036,0.5139442231075697
279379,2020/2021,22(7),0.5969846332270223,0.28125,0.15384615384615385,0.0,0.31666666666666665,0.85,0.37920489296636084,0.12,0.5,0.0,0.018181818181818184,0.25,0.37920489296636084,0.2820512820512821,0.33999999999999997,0.4571428571428572,0.5,0.30952380952380953,0.5,0.2903225806451613,0.02777777777777778,0.03508771929824561,Gabriel Jesus,Arsenal,175cm,03-04-1997,0.2826552462526767,1.0,0.5163265306122449,0.5077220077220077,0.4814004376367615,0.36117381489841993,0.7139534883720932,0.4283018867924528,0.4291754756871036,0.5139442231075697
279379,2019/2020,21(13),0.5871267033922877,0.4375,0.23076923076923078,0.0,0.5,0.865,0.4250764525993882,0.1,0.4,0.0,0.018181818181818184,0.20833333333333334,0.4250764525993882,0.23076923076923078,0.26,0.2571428571428572,0.5,0.23809523809523808,0.35,0.20622119815668202,0.02777777777777778,0.05263157894736842,Gabriel Jesus,Arsenal,175cm,03-04-1997,0.2826552462526767,1.0,0.5163265306122449,0.5077220077220077,0.4814004376367615,0.36117381489841993,0.7139534883720932,0.4283018867924528,0.4291754756871036,0.5139442231075697
279379,2018/2019,8(21),0.2960278341548275,0.21875,0.07692307692307693,0.0,0.25,0.826,0.23547400611620778,0.06,0.2,0.0,0.009090909090909092,0.08333333333333334,0.23547400611620778,0.1794871794871795,0.16,0.17142857142857143,0.4166666666666667,0.23809523809523808,0.275,0.141705069124424,0.0,0.008771929824561403,Gabriel Jesus,Arsenal,175cm,03-04-1997,0.2826552462526767,1.0,0.5163265306122449,0.5077220077220077,0.4814004376367615,0.36117381489841993,0.7139534883720932,0.4283018867924528,0.4291754756871036,0.5139442231075697
